dataset,model,seed,alpha,score,axis,method,target_coverage,marginal_coverage,mean_set_size,coverage_gap,worst_group_coverage,set_size_disparity
ACSIncome-CA,tabpfn,0,0.05,lac,predclass,mondrian,0.95,0.9625,1.4166666666666667,0.015328070146523154,0.9534883720930233,0.13744384544661736
ACSIncome-CA,tabpfn,0,0.05,lac,sex,mondrian,0.95,0.9629166666666666,1.41,0.00015154085068636025,0.962843295638126,0.08244934503766288
ACSIncome-CA,tabpfn,0,0.05,lac,age,mondrian,0.95,0.9604166666666667,1.4108333333333334,0.0327663064797975,0.9435897435897436,0.6397849462365592
ACSIncome-CA,tabpfn,0,0.05,lac,race,mondrian,0.95,0.9633333333333334,1.4141666666666666,0.030119919742429113,0.952638700947226,0.19971595411378917
ACSIncome-CA,tabpfn,0,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,lac,predclass,marginal,0.9,0.8991666666666667,1.1958333333333333,0.03315134086575289,0.8796764408493428,0.06762552499894303
ACSIncome-CA,tabpfn,0,0.1,lac,sex,marginal,0.9,0.8991666666666667,1.1958333333333333,0.00028083717283167164,0.8990306946688207,0.037634961725508065
ACSIncome-CA,tabpfn,0,0.1,lac,age,marginal,0.9,0.8991666666666667,1.1958333333333333,0.12226908317185303,0.8494623655913979,0.24423420342718183
ACSIncome-CA,tabpfn,0,0.1,lac,race,marginal,0.9,0.8991666666666667,1.1958333333333333,0.02048146477555579,0.8930987821380244,0.0448519126680047
ACSIncome-CA,tabpfn,0,0.1,lac,predclass,mondrian,0.9,0.9033333333333333,1.20875,0.016160759137185177,0.8938321536905965,0.11444887382755309
ACSIncome-CA,tabpfn,0,0.1,lac,sex,mondrian,0.9,0.90125,1.2058333333333333,0.010431293602751635,0.8958691910499139,0.07537280439551886
ACSIncome-CA,tabpfn,0,0.1,lac,age,mondrian,0.9,0.91,1.2266666666666666,0.08125308712337098,0.8763440860215054,0.381720430107527
ACSIncome-CA,tabpfn,0,0.1,lac,race,mondrian,0.9,0.9008333333333334,1.2008333333333334,0.054876933767326164,0.8910690121786198,0.15268716992854925
ACSIncome-CA,tabpfn,0,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.1,aps,age,mondrian,0.9,1.0,1.99375,0.0,1.0,0.053003533568904526
ACSIncome-CA,tabpfn,0,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,predclass,marginal,0.8,0.8208333333333333,1.0,0.054698064248906664,0.788675429726997,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,sex,marginal,0.8,0.8208333333333333,1.0,0.023676520065954998,0.8093699515347335,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,age,marginal,0.8,0.8208333333333333,1.0,0.2371670656179946,0.7204301075268817,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,race,marginal,0.8,0.8208333333333333,1.0,0.05287800115386321,0.8018018018018018,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,predclass,mondrian,0.8,0.8258333333333333,1.01125,0.042564596099260554,0.8008088978766431,0.027300303336703635
ACSIncome-CA,tabpfn,0,0.2,lac,sex,mondrian,0.8,0.8208333333333333,1.0,0.023676520065954998,0.8093699515347335,0.0
ACSIncome-CA,tabpfn,0,0.2,lac,age,mondrian,0.8,0.8295833333333333,1.02,0.2102853451878871,0.7473118279569892,0.07407407407407418
ACSIncome-CA,tabpfn,0,0.2,lac,race,mondrian,0.8,0.8233333333333334,1.00625,0.04327128210754738,0.8125845737483085,0.1351351351351351
ACSIncome-CA,tabpfn,0,0.2,aps,predclass,marginal,0.8,1.0,1.97625,0.0,1.0,0.04039688164422395
ACSIncome-CA,tabpfn,0,0.2,aps,sex,marginal,0.8,1.0,1.97625,0.0,1.0,0.007344865267671308
ACSIncome-CA,tabpfn,0,0.2,aps,age,marginal,0.8,1.0,1.97625,0.0,1.0,0.20141342756183755
ACSIncome-CA,tabpfn,0,0.2,aps,race,marginal,0.8,1.0,1.97625,0.0,1.0,0.01370856648258556
ACSIncome-CA,tabpfn,0,0.2,aps,predclass,mondrian,0.8,1.0,1.97625,0.0,1.0,0.04039688164422395
ACSIncome-CA,tabpfn,0,0.2,aps,sex,mondrian,0.8,1.0,1.9808333333333332,0.0,1.0,0.021235183058567086
ACSIncome-CA,tabpfn,0,0.2,aps,age,mondrian,0.8,1.0,1.9670833333333333,0.0,1.0,0.1766784452296819
ACSIncome-CA,tabpfn,0,0.2,aps,race,mondrian,0.8,1.0,1.97625,0.0,1.0,0.06172839506172845
ACSIncome-CA,tabpfn,1,0.05,lac,predclass,marginal,0.95,0.9554166666666667,1.3804166666666666,0.0016961592251413249,0.9547353760445683,0.15131647383811653
ACSIncome-CA,tabpfn,1,0.05,lac,sex,marginal,0.95,0.9554166666666667,1.3804166666666666,0.008332641678273744,0.9515246286161063,0.012642989512184455
ACSIncome-CA,tabpfn,1,0.05,lac,age,marginal,0.95,0.9554166666666667,1.3804166666666666,0.04554085155350984,0.9386363636363636,0.48794815432426275
ACSIncome-CA,tabpfn,1,0.05,lac,race,marginal,0.95,0.9554166666666667,1.3804166666666666,0.022529274004683852,0.94,0.1414988290398127
ACSIncome-CA,tabpfn,1,0.05,lac,predclass,mondrian,0.95,0.9554166666666667,1.3845833333333333,0.0016961592251413249,0.9547353760445683,0.16168991782151898
ACSIncome-CA,tabpfn,1,0.05,lac,sex,mondrian,0.95,0.9545833333333333,1.3791666666666667,0.004874598869126556,0.9523064894448788,0.01012025033495867
ACSIncome-CA,tabpfn,1,0.05,lac,age,mondrian,0.95,0.9558333333333333,1.3983333333333334,0.04339956450734894,0.9386363636363636,0.688622754491018
ACSIncome-CA,tabpfn,1,0.05,lac,race,mondrian,0.95,0.9575,1.3933333333333333,0.038838359082354446,0.9354005167958657,0.17116279069767448
ACSIncome-CA,tabpfn,1,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.05,aps,age,mondrian,0.95,1.0,1.9975,0.0,1.0,0.018987341772152
ACSIncome-CA,tabpfn,1,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,lac,predclass,marginal,0.9,0.9054166666666666,1.2025,0.00835943549971685,0.9004149377593361,0.0949906956853408
ACSIncome-CA,tabpfn,1,0.1,lac,sex,marginal,0.9,0.9054166666666666,1.2025,0.005068494774923882,0.9030492572322126,0.006691501151867119
ACSIncome-CA,tabpfn,1,0.1,lac,age,marginal,0.9,0.9054166666666666,1.2025,0.12013808975834295,0.8545454545454545,0.26809671795649215
ACSIncome-CA,tabpfn,1,0.1,lac,race,marginal,0.9,0.9054166666666666,1.2025,0.02607580076127547,0.896640826873385,0.06606557377049183
ACSIncome-CA,tabpfn,1,0.1,lac,predclass,mondrian,0.9,0.9075,1.21125,0.001438990279591712,0.9066390041493776,0.11850865127890997
ACSIncome-CA,tabpfn,1,0.1,lac,sex,mondrian,0.9,0.90375,1.2020833333333334,0.008543276798959942,0.8991971454058876,0.02433114630841038
ACSIncome-CA,tabpfn,1,0.1,lac,age,mondrian,0.9,0.9158333333333334,1.2358333333333333,0.09384349827387806,0.8681818181818182,0.5089820359281436
ACSIncome-CA,tabpfn,1,0.1,lac,race,mondrian,0.9,0.9075,1.2091666666666667,0.0270440365751079,0.8863049095607235,0.0926744856758317
ACSIncome-CA,tabpfn,1,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.1,aps,age,mondrian,0.9,1.0,1.9916666666666667,0.0,1.0,0.06329113924050622
ACSIncome-CA,tabpfn,1,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,1,0.2,lac,predclass,marginal,0.8,0.82,1.0,0.04417526786023884,0.7935684647302904,0.0
ACSIncome-CA,tabpfn,1,0.2,lac,sex,marginal,0.8,0.82,1.0,0.013759634638736307,0.8126672613737734,0.0
ACSIncome-CA,tabpfn,1,0.2,lac,age,marginal,0.8,0.82,1.0,0.21951034639581601,0.7425149700598802,0.0
ACSIncome-CA,tabpfn,1,0.2,lac,race,marginal,0.8,0.82,1.0,0.04698364286622014,0.7984496124031008,0.0
ACSIncome-CA,tabpfn,1,0.2,lac,predclass,mondrian,0.8,0.8254166666666667,1.0091666666666668,0.030689790681815543,0.8070539419087137,0.022821576763485396
ACSIncome-CA,tabpfn,1,0.2,lac,sex,mondrian,0.8,0.8208333333333333,1.00125,0.015323356296281343,0.8126672613737734,0.0023455824863174435
ACSIncome-CA,tabpfn,1,0.2,lac,age,mondrian,0.8,0.8354166666666667,1.0316666666666667,0.20293440736478718,0.759090909090909,0.2934131736526946
ACSIncome-CA,tabpfn,1,0.2,lac,race,mondrian,0.8,0.82125,1.0025,0.05155038759689923,0.7984496124031008,0.030000000000000027
ACSIncome-CA,tabpfn,1,0.2,aps,predclass,marginal,0.8,1.0,1.9866666666666666,0.0,1.0,0.022284122562674202
ACSIncome-CA,tabpfn,1,0.2,aps,sex,marginal,0.8,1.0,1.9866666666666666,0.0,1.0,0.016828490701714882
ACSIncome-CA,tabpfn,1,0.2,aps,age,marginal,0.8,1.0,1.9866666666666666,0.0,1.0,0.10126582278481022
ACSIncome-CA,tabpfn,1,0.2,aps,race,marginal,0.8,1.0,1.9866666666666666,0.0,1.0,0.020632318501170976
ACSIncome-CA,tabpfn,1,0.2,aps,predclass,mondrian,0.8,1.0,1.9854166666666666,0.0,1.0,0.024373259052924867
ACSIncome-CA,tabpfn,1,0.2,aps,sex,mondrian,0.8,1.0,1.9854166666666666,0.0,1.0,0.031222123104371002
ACSIncome-CA,tabpfn,1,0.2,aps,age,mondrian,0.8,1.0,1.9770833333333333,0.0,1.0,0.17405063291139244
ACSIncome-CA,tabpfn,1,0.2,aps,race,mondrian,0.8,1.0,1.9929166666666667,0.0,1.0,0.03359173126614978
ACSIncome-CA,tabpfn,2,0.05,lac,predclass,marginal,0.95,0.95375,1.44125,0.0028307747951662465,0.9520255863539445,0.14719591411712196
ACSIncome-CA,tabpfn,2,0.05,lac,sex,marginal,0.95,0.95375,1.44125,0.000352418375525132,0.9535683576956148,0.006383151760249728
ACSIncome-CA,tabpfn,2,0.05,lac,age,marginal,0.95,0.95375,1.44125,0.03833181222967341,0.9240506329113924,0.5513471687631444
ACSIncome-CA,tabpfn,2,0.05,lac,race,marginal,0.95,0.95375,1.44125,0.027564649048025025,0.9313725490196079,0.14455969984550876
ACSIncome-CA,tabpfn,2,0.05,lac,predclass,mondrian,0.95,0.9545833333333333,1.4479166666666667,0.0010515139759478265,0.9541723666210671,0.18350450211323688
ACSIncome-CA,tabpfn,2,0.05,lac,sex,mondrian,0.95,0.9558333333333333,1.4570833333333333,0.011067466223096845,0.9501289767841788,0.06604264748917532
ACSIncome-CA,tabpfn,2,0.05,lac,age,mondrian,0.95,0.9604166666666667,1.475,0.05009721836435055,0.9435736677115988,0.8989722630054364
ACSIncome-CA,tabpfn,2,0.05,lac,race,mondrian,0.95,0.9570833333333333,1.455,0.04578481138648349,0.9313725490196079,0.23097672821795534
ACSIncome-CA,tabpfn,2,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,lac,predclass,marginal,0.9,0.9141666666666667,1.2679166666666666,0.009605091602763904,0.908315565031983,0.11847106076029856
ACSIncome-CA,tabpfn,2,0.1,lac,sex,marginal,0.9,0.9141666666666667,1.2679166666666666,0.011384434229486207,0.9086499595796281,0.005984161331154425
ACSIncome-CA,tabpfn,2,0.1,lac,age,marginal,0.9,0.9141666666666667,1.2679166666666666,0.1174754970040871,0.8417721518987342,0.29155589063926035
ACSIncome-CA,tabpfn,2,0.1,lac,race,marginal,0.9,0.9141666666666667,1.2679166666666666,0.010569165501851385,0.9082125603864735,0.16965046888320545
ACSIncome-CA,tabpfn,2,0.1,lac,predclass,mondrian,0.9,0.9166666666666666,1.275,0.0032085031166232403,0.9147121535181236,0.14534519118303324
ACSIncome-CA,tabpfn,2,0.1,lac,sex,mondrian,0.9,0.91625,1.2729166666666667,0.0073423970427440866,0.9126919967663703,0.02235806124016504
ACSIncome-CA,tabpfn,2,0.1,lac,age,mondrian,0.9,0.9191666666666667,1.2941666666666667,0.02577233243197974,0.9083969465648855,0.6265822784810127
ACSIncome-CA,tabpfn,2,0.1,lac,race,mondrian,0.9,0.9170833333333334,1.2783333333333333,0.030751121900978395,0.9057971014492754,0.23088945723216825
ACSIncome-CA,tabpfn,2,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.1,aps,age,mondrian,0.9,1.0,1.9929166666666667,0.0,1.0,0.053291536050156685
ACSIncome-CA,tabpfn,2,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.2,lac,predclass,marginal,0.8,0.8079166666666666,1.0045833333333334,0.05919834091220655,0.7718550106609808,0.004726708454988904
ACSIncome-CA,tabpfn,2,0.2,lac,sex,marginal,0.8,0.8079166666666666,1.0045833333333334,0.01900626359365254,0.7987065481002426,0.0011170341804118689
ACSIncome-CA,tabpfn,2,0.2,lac,age,marginal,0.8,0.8079166666666666,1.0045833333333334,0.25062497519939686,0.6835443037974683,0.012658227848101333
ACSIncome-CA,tabpfn,2,0.2,lac,race,marginal,0.8,0.8079166666666666,1.0045833333333334,0.0473746545598106,0.7647058823529411,0.006040268456375841
ACSIncome-CA,tabpfn,2,0.2,lac,predclass,mondrian,0.8,0.8241666666666667,1.0395833333333333,0.010620145316022955,0.8176972281449894,0.1012793176972282
ACSIncome-CA,tabpfn,2,0.2,lac,sex,mondrian,0.8,0.8108333333333333,1.015,0.005006148206176619,0.8084074373484236,0.029102667744543176
ACSIncome-CA,tabpfn,2,0.2,lac,age,mondrian,0.8,0.8358333333333333,1.0695833333333333,0.13670092456648542,0.7974683544303798,0.25316455696202533
ACSIncome-CA,tabpfn,2,0.2,lac,race,mondrian,0.8,0.8158333333333333,1.0275,0.008270920468177456,0.8091787439613527,0.0980392156862746
ACSIncome-CA,tabpfn,2,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,2,0.2,aps,predclass,mondrian,0.8,1.0,1.985,0.0,1.0,0.024623803009576006
ACSIncome-CA,tabpfn,2,0.2,aps,sex,mondrian,0.8,1.0,1.9983333333333333,0.0,1.0,0.0034393809114359186
ACSIncome-CA,tabpfn,2,0.2,aps,age,mondrian,0.8,1.0,1.98125,0.0,1.0,0.12539184952978055
ACSIncome-CA,tabpfn,2,0.2,aps,race,mondrian,0.8,1.0,1.9970833333333333,0.0,1.0,0.01690821256038655
ACSIncome-CA,tabpfn,3,0.05,lac,predclass,marginal,0.95,0.95625,1.4420833333333334,0.005543906879621696,0.9529652351738241,0.18231040701336587
ACSIncome-CA,tabpfn,3,0.05,lac,sex,marginal,0.95,0.95625,1.4420833333333334,0.015281670154406624,0.9490994518402506,0.010945762099644929
ACSIncome-CA,tabpfn,3,0.05,lac,age,marginal,0.95,0.95625,1.4420833333333334,0.02868549585899338,0.9388235294117647,0.49376088341473756
ACSIncome-CA,tabpfn,3,0.05,lac,race,marginal,0.95,0.95625,1.4420833333333334,0.0360634648370497,0.9457547169811321,0.10216557635912493
ACSIncome-CA,tabpfn,3,0.05,lac,predclass,mondrian,0.95,0.9575,1.4508333333333334,0.007653611520971881,0.9529652351738241,0.16754247452391446
ACSIncome-CA,tabpfn,3,0.05,lac,sex,mondrian,0.95,0.9595833333333333,1.4545833333333333,0.0043714711475233425,0.9572573463935886,0.08785687737915349
ACSIncome-CA,tabpfn,3,0.05,lac,age,mondrian,0.95,0.965,1.4891666666666667,0.026790844844441497,0.9520451339915373,0.7828204687410465
ACSIncome-CA,tabpfn,3,0.05,lac,race,mondrian,0.95,0.9595833333333333,1.4616666666666667,0.045154373927958846,0.9457547169811321,0.08887886307241133
ACSIncome-CA,tabpfn,3,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,lac,predclass,marginal,0.9,0.9141666666666667,1.2516666666666667,0.01562648304901937,0.9049079754601227,0.11194809004857942
ACSIncome-CA,tabpfn,3,0.1,lac,sex,marginal,0.9,0.9141666666666667,1.2516666666666667,0.017389655044973362,0.9060297572435395,0.001040394792168442
ACSIncome-CA,tabpfn,3,0.1,lac,age,marginal,0.9,0.9141666666666667,1.2516666666666667,0.0697812699086855,0.8941176470588236,0.30649394775960936
ACSIncome-CA,tabpfn,3,0.1,lac,race,marginal,0.9,0.9141666666666667,1.2516666666666667,0.04686963979416803,0.8985849056603774,0.04195804195804187
ACSIncome-CA,tabpfn,3,0.1,lac,predclass,mondrian,0.9,0.9179166666666667,1.265,0.006424029061289249,0.9141104294478528,0.1446679264493973
ACSIncome-CA,tabpfn,3,0.1,lac,sex,mondrian,0.9,0.91625,1.2608333333333333,0.006608459413794732,0.9127337488869101,0.080189892969037
ACSIncome-CA,tabpfn,3,0.1,lac,age,mondrian,0.9,0.9254166666666667,1.2891666666666666,0.03903164153748151,0.9176470588235294,0.4761904761904763
ACSIncome-CA,tabpfn,3,0.1,lac,race,mondrian,0.9,0.9154166666666667,1.255,0.03938035488552827,0.8985849056603774,0.02666365892172351
ACSIncome-CA,tabpfn,3,0.1,aps,predclass,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,sex,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,age,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,race,marginal,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,predclass,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,sex,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.1,aps,age,mondrian,0.9,1.0,1.99625,0.0,1.0,0.032490974729241895
ACSIncome-CA,tabpfn,3,0.1,aps,race,mondrian,0.9,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.2,lac,predclass,marginal,0.8,0.82875,1.02375,0.05611641773014764,0.7955010224948875,0.013413234621590497
ACSIncome-CA,tabpfn,3,0.2,lac,sex,marginal,0.8,0.82875,1.02375,0.02730199550789325,0.8159749412685983,0.00614404726125839
ACSIncome-CA,tabpfn,3,0.2,lac,age,marginal,0.8,0.82875,1.02375,0.1772200255954769,0.783068783068783,0.025279783393501676
ACSIncome-CA,tabpfn,3,0.2,lac,race,marginal,0.8,0.82875,1.02375,0.05691979961608695,0.8066037735849056,0.013267240975701089
ACSIncome-CA,tabpfn,3,0.2,lac,predclass,mondrian,0.8,0.8320833333333333,1.0341666666666667,0.028953431182211165,0.8149284253578732,0.08384458077709622
ACSIncome-CA,tabpfn,3,0.2,lac,sex,mondrian,0.8,0.8320833333333333,1.0291666666666666,0.0026281822866510707,0.8308535630383712,0.054815974941268664
ACSIncome-CA,tabpfn,3,0.2,lac,age,mondrian,0.8,0.8479166666666667,1.0670833333333334,0.13314928859630504,0.8235294117647058,0.1428571428571428
ACSIncome-CA,tabpfn,3,0.2,lac,race,mondrian,0.8,0.83125,1.0295833333333333,0.037314481015028766,0.8113207547169812,0.03964456596035548
ACSIncome-CA,tabpfn,3,0.2,aps,predclass,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.2,aps,sex,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.2,aps,age,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.2,aps,race,marginal,0.8,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,3,0.2,aps,predclass,mondrian,0.8,1.0,1.9966666666666666,0.0,1.0,0.005625879043600568
ACSIncome-CA,tabpfn,3,0.2,aps,sex,mondrian,0.8,1.0,1.9995833333333333,0.0,1.0,0.0008904719501334757
ACSIncome-CA,tabpfn,3,0.2,aps,age,mondrian,0.8,1.0,1.9841666666666666,0.0,1.0,0.13718411552346566
ACSIncome-CA,tabpfn,3,0.2,aps,race,mondrian,0.8,1.0,1.99625,0.0,1.0,0.045454545454545414
ACSIncome-CA,tabpfn,4,0.05,lac,predclass,marginal,0.95,0.93625,1.3370833333333334,0.013195975520132186,0.9283489096573209,0.10820179631761384
ACSIncome-CA,tabpfn,4,0.05,lac,sex,marginal,0.95,0.93625,1.3370833333333334,0.00025720182536626,0.9361135758651287,0.0018519925474200782
ACSIncome-CA,tabpfn,4,0.05,lac,age,marginal,0.95,0.93625,1.3370833333333334,0.07557932263814615,0.8941176470588236,0.43606654783125376
ACSIncome-CA,tabpfn,4,0.05,lac,race,marginal,0.95,0.93625,1.3370833333333334,0.06772898493259327,0.8865979381443299,0.14189967000076753
ACSIncome-CA,tabpfn,4,0.05,lac,predclass,mondrian,0.95,0.9420833333333334,1.36625,0.02215371674720401,0.9331941544885177,0.2572012044823393
ACSIncome-CA,tabpfn,4,0.05,lac,sex,mondrian,0.95,0.9395833333333333,1.3491666666666666,0.0199244286669209,0.9290150842945873,0.07446027695548318
ACSIncome-CA,tabpfn,4,0.05,lac,age,mondrian,0.95,0.94625,1.375,0.06884531590413934,0.8941176470588236,0.46215092097445054
ACSIncome-CA,tabpfn,4,0.05,lac,race,mondrian,0.95,0.9420833333333334,1.3758333333333332,0.06083961141950833,0.9175257731958762,0.22132971783786548
ACSIncome-CA,tabpfn,4,0.05,aps,predclass,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,sex,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,age,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,race,marginal,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,predclass,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,sex,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,age,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
ACSIncome-CA,tabpfn,4,0.05,aps,race,mondrian,0.95,1.0,2.0,0.0,1.0,0.0
